1394.53, 3.3125E-8
1510.16, 5.03125E-8
1486.72, 3.03125E-8
1467.19, 3.625E-8
1450.78, 3.34375E-8
1475, 3.15625E-8
1454.69, 7.5E-9
1448.44, 3.40625E-8
1426.56, 2.09375E-8
1455.47, 6.0625E-8
1442.19, 4.875E-8
1538.28, 2.875E-8
1484.38, 2.75E-8
1446.09, 2.59375E-8
1482.03, 2.90625E-8
1478.13, 3.71875E-8
1485.94, 4.59375E-8
1490.63, 4.15625E-8
1464.06, 7.71875E-8
1489.06, 4.6875E-8
1462.5, 3.71875E-8
1516.41, 4.78125E-8
1519.53, 5E-8
1416.41, 5.5625E-8
